vehicle_id,manufacturer,model,vehicle_year,vehicle_type,fuel_type,transmission,engine_cc,mileage_kmpl,vehicle_price,units_sold,service_cost,manufacturing_region
VH02689,Audi,Q7,2020,Convertible,Diesel,Manual,1625.0,23.29,51340.87,1053,2297.61,Asia Pacific
VH04961,Volkswagen,Tiguan,2006,Coupe,,CVT,2028.0,9.75,26207.88,955,1897.49,Middle East
VH04393,BMW,X5,2016,SUV,Hybrid,Automatic,2370.0,26.32,32384.04,4109,1100.44,Middle East
VH00884,Volkswagen,Atlas,2030,Wagon,Hybrid,Manual,2242.0,20.27,20193.16,1451,1153.89,Europe
VH02526,Chevrolet,Malibu,2009,SUV,LPG,DCT,3889.0,9.45,27194.22,2371,1779.51,Asia Pacific
VH01092,BMW,M3,2017,Wagon,LPG,CVT,2379.0,13.55,42285.54,1394,1664.27,North America
VH03044,Jeep,Cherokee,2005,SUV,Diesel,DCT,2466.0,15.65,27042.85,3971,1853.54,Asia Pacific
VH00532,Toyota,Prius,2021,Hatchback,Hybrid,AMT,1726.0,32.73,,2389,,South Asia
VH04126,Honda,Accord,2005,Van,Diesel,DCT,2132.0,14.0,30050.34,2501,1635.11,North America
VH03444,BMW,M3,2022,Wagon,CNG,Automatic,3101.0,16.77,39976.52,329,1526.02,Middle East
VH04424,Porsche,Panamera,2017,Convertible,Petrol,CVT,3400.0,19.45,55293.91,3199,2431.39,Asia Pacific
VH02291,Jeep,Cherokee,2017,SUV,Electric,AMT,0.0,10.68,33681.05,3509,926.26,Middle East
VH01728,Toyota,Highlander,2016,Sedan,Petrol,,1106.0,14.63,24600.6,2642,1155.84,Africa
VH00611,Audi,Q5,2009,SUV,CNG,CVT,3340.0,12.12,41661.12,4955,2128.17,North America
VH00571,Toyota,Highlander,2018,Hatchback,LPG,Manual,1088.0,14.27,21470.99,4791,832.87,Latin America
VH04820,HYUNDAI,Santa Fe,2019,Hatchback,cng,AMT,1177.0,16.11,19731.95,1331,720.23,Latin America
VH03140,Volvo,C40,2024,Convertible,Diesel,AMT,1953.0,13.67,55453.57,3891,1183.3,Latin America
VH00344,BMW,5 Series,2007,SUV,Hybrid,Manual,2369.0,17.55,50382.32,1542,2346.71,Latin America
VH03350,Chevrolet,Silverado,2006,Sedan,Hybrid,AMT,1128.0,26.32,30812.99,1058,1854.06,South Asia
VH04904,Jeep,Renegade,2023,SUV,Diesel,CVT,1752.0,12.92,28127.33,3950,966.24,Asia Pacific
VH00435,Honda,Civic,2017,Wagon,Petrol,CVT,2305.0,16.54,28635.01,4053,1023.48,South Asia
VH01904,Chevrolet,Blazer,2018,Truck,LPG,DCT,5601.0,17.48,29061.98,1470,962.34,Europe
VH03936,Subaru,Impreza,2019,Coupe,CNG,Automatic,1234.0,20.1,24988.14,2666,1147.34,Africa
VH02464,CHEVROLET,Blazer,2013,Sedan,,AMT,2076.0,13.41,28465.42,1397,1406.26,Africa
VH02070,Ford,F-150,2011,SUV,Electric,Manual,0.0,11.87,32845.31,4899,1987.34,South Asia
VH01538,Nissan,Rogue,2011,Van,Diesel,,2037.0,15.05,30272.47,899,1834.14,Africa
VH02329,Ford,Edge,2009,Sedan,LPG,Manual,2373.0,11.2,18103.41,557,1012.68,North America
VH02424,Kia,Sorento,2020,Coupe,Diesel,AMT,1458.0,14.6,24118.77,1980,744.3,Asia Pacific
VH01518,Subaru,Crosstrek,2021,Van,Petrol,Manual,2892.0,17.98,,2431,995.37,Asia Pacific
VH00966,Porsche,Panamera,2009,Convertible,LPG,AMT,2112.0,14.3,48662.27,1496,1792.49,Asia Pacific
VH04478,Porsche,Panamera,2012,Coupe,Diesel,DCT,2929.0,20.65,55142.2,1617,2330.9,Latin America
VH00529,Hyundai,Palisade,2006,Hatchback,CNG,Manual,1222.0,12.24,20117.58,2721,671.51,Middle East
VH00177,Chevrolet,Tahoe,2017,SUV,Hybrid,Manual,3303.0,21.35,32561.97,2071,1386.17,South Asia
VH03607,Volkswagen,Golf,2010,Hatchback,Electric,AMT,0.0,6.74,30172.47,2434,1694.09,Latin America
VH04579,Kia,Telluride,2021,Van,LPG,Automatic,3181.0,14.85,22294.96,994,1035.54,Asia Pacific
VH04369,Lexus,NX,2020,Wagon,Diesel,Automatic,2125.0,22.05,50217.38,4055,1577.63,Africa
VH00573,Ford,Explorer,2013,Sedan,LPG,Manual,3075.0,13.75,23243.72,1250,1213.02,North America
VH02599,Audi,A3,2016,Wagon,,Manual,2388.0,13.45,43590.02,4925,1795.13,Africa
VH03633,Porsche,911,2015,Coupe,Electric,AMT,0.0,8.22,59738.99,4757,2599.22,Middle East
VH02686,Nissan,Sentra,2009,Coupe,Petrol,Automatic,2022.0,16.65,24476.24,547,1340.32,Latin America
VH03581,Ford,Edge,2018,SUV,Electric,CVT,0.0,9.55,31184.53,477,952.81,Middle East
VH03934,Mazda,Mazda6,2012,Wagon,LPG,CVT,3246.0,12.6,25436.56,1814,1352.59,South Asia
VH02209,Honda,Ridgeline,2014,SUV,Hybrid,CVT,3286.0,26.9,37312.07,4826,1835.16,Middle East
VH02652,Nissan,Frontier,2014,Truck,Electric,Manual,0.0,14.98,41184.15,4690,1944.76,North America
VH02852,Porsche,Macan,2013,Coupe,Petrol,Automatic,1955.0,,37481.82,2134,2121.63,South Asia
VH00384,Kia,Soul,2024,Convertible,CNG,AMT,2493.0,20.76,27500.0,2062,738.54,Middle East
VH00853,Nissan,Altima,2015,Coupe,CNG,Automatic,2622.0,19.78,26937.08,77,1185.93,Europe
VH01881,  Mercedes-Benz  ,S-Class,2016,Convertible, Petrol ,DCT,3099.0,10.06,49643.23,1564,,South Asia
VH00371,Lexus,GX,2009,Wagon,Electric,DCT,0.0,13.03,59359.39,4539,2998.39,North America
VH04759,Mercedes-Benz,E-Class,2012,Convertible,Petrol,CVT,1318.0,10.67,43383.82,159,1415.27,Middle East
VH04395,Land Rover,Freelander,2018,SUV,Electric,DCT,0.0,,75279.88,4763,3052.79,South Asia
VH01106,Land Rover,Freelander,2016,SUV,Hybrid,AMT,4579.0,24.49,51431.72,4247,,Asia Pacific
VH02659,Hyundai,Santa Fe,2017,Van,Diesel,DCT,2709.0,16.79,36009.36,4131,1502.92,South Asia
VH04083,Hyundai,Kona,2006,Hatchback,Petrol,AMT,2157.0,17.54,23170.46,4007,1297.6,North America
VH01337,Honda,Accord,2015,Convertible,Hybrid,Manual,2144.0,15.91,31807.35,1055,1474.62,Asia Pacific
VH02190,Mercedes-Benz,AMG GT,2021,Hatchback,Diesel,AMT,1050.0,19.06,37280.51,4897,1243.72,Latin America
VH04669,Honda,Ridgeline,2021,Wagon,Hybrid,Manual,2952.0,22.39,34172.17,4639,1218.57,Africa
VH03627,Nissan,Frontier,2007,Van,LPG,Automatic,3387.0,17.3,20072.07,2400,1002.58,Asia Pacific
VH04819,Toyota,Prius,2023,SUV,Diesel,DCT,2335.0,19.03,34557.81,3769,1121.08,South Asia
VH03035,Land Rover,Evoque,2021,SUV,LPG,AMT,,11.35,51739.32,1119,2119.5,Europe
VH04927,Kia,Carnival,2008,Truck,Diesel,Manual,3397.0,,32519.07,3647,1695.36,Europe
VH01172,Porsche,Panamera,2017,Convertible,Electric,DCT,,7.93,71132.33,190,3879.87,South Asia
VH03962,Ford,Escape,2016,Truck,Hybrid,CVT,3033.0,33.57,30633.81,2544,,South Asia
VH03091,Volvo,XC40,2011,Convertible,Hybrid,DCT,2515.0,25.46,55563.2,3761,2441.35,South Asia
VH01423,Lexus,LS,2013,Coupe,Hybrid,Automatic,2150.0,29.28,42922.29,755,2064.5,Europe
VH02419,Porsche,Boxster,2019,Coupe,CNG,DCT,1373.0,15.35,45427.74,509,1989.96,North America
VH03152,Audi,A6,2019,Hatchback,Hybrid,CVT,3342.0,23.6,46793.04,3961,1933.79,North America
VH04223,BMW,3 Series,2006,Van,Electric,Manual,0.0,8.02,63709.38,614,4115.79,South Asia
VH01465,Honda,Accord,2005,Wagon,Electric,CVT,0.0,5.84,30549.88,2565,2245.96,South Asia
VH00875,Tesla,Cybertruck,2021,Sedan,CNG,Manual,3311.0,18.2,38483.07,191,1307.98,South Asia
VH02298,Jeep,Cherokee,2018,SUV,LPG,Automatic,2372.0,16.39,28334.41,2576,1057.75,Europe
VH04586,Tesla,Model S,2012,Sedan,Petrol,AMT,1395.0,16.32,46826.52,1218,2035.9,Asia Pacific
VH04412,Kia,Soul,2023,SUV,Diesel,Automatic,4602.0,18.54,25737.44,4806,981.15,North America
VH01252,Nissan,Rogue,2007,Sedan,CNG,Manual,2712.0,20.63,25824.19,2507,1421.86,Latin America
VH02961,Toyota,Tacoma,2020,Wagon,Petrol,AMT,1705.0,19.74,23554.1,146,1028.14,Europe
VH00841,Ford,Explorer,2022,Sedan,Petrol,CVT,1036.0,16.6,25012.92,451,827.27,Africa
VH03183,Porsche,Panamera,2009,Convertible,Electric,CVT,0.0,12.38,56975.23,2186,2484.41,Europe
VH00582,Subaru,WRX,2017,Hatchback,LPG,Manual,2113.0,,19564.08,1001,856.79,South Asia
VH00205,Tesla,Model X,2024,Sedan,CNG,CVT,1887.0,12.72,44232.14,4765,1574.76,Europe
VH01642,Honda,Civic,2014,Truck,Electric,AMT,0.0,5.47,39857.83,2422,1675.28,South Asia
VH02015,Land Rover,Range Rover,2019,SUV,Petrol,DCT,4009.0,15.5,46871.01,4281,1704.13,Middle East
VH00906,Toyota,Camry,2020,Truck,Hybrid,AMT,4869.0,25.92,28445.46,3283,1214.05,South Asia
VH00632,Nissan,Sentra,2005,Van,CNG,Automatic,1876.0,20.73,21789.39,2093,1199.42,Latin America
VH03208,BMW,5 Series,2012,Coupe,Electric,Manual,,9.72,57802.41,4656,3109.16,Africa
VH01975,Tesla,Model S,2013,Sedan,,CVT,,9.53,47916.71,1401,2278.04,Asia Pacific
VH00163,Porsche,Taycan,2006,Coupe,LPG,CVT,1659.0,11.81,42650.27,2581,2055.17,Middle East
VH03290,Nissan,Murano,2007,Truck,Electric,CVT,0.0,6.95,39673.3,2300,2037.6,Latin America
VH02290,Audi,e-tron,2017,SUV,LPG,Manual,4230.0,15.92,44156.87,3257,2066.57,South Asia
VH04570,Porsche,Cayenne,2022,Coupe,,CVT,0.0,14.35,65308.21,3549,2134.95,Africa
VH00618,Toyota,Corolla,2009,Convertible,LPG,Automatic,2927.0,9.3,30061.12,2486,1126.11,Asia Pacific
VH00876,Hyundai,Santa Fe,2013,SUV,CNG,CVT,3409.0,13.43,25169.24,962,1077.88,Europe
VH01432,BMW,7 Series,2014,Hatchback,Hybrid,DCT,1343.0,28.17,44659.64,4360,2238.4,North America
VH00548,Nissan,Sentra,2019,Sedan,Electric,Manual,0.0,8.22,33815.14,953,962.06,Middle East
VH03455,Kia,Forte,2008,Hatchback,CNG,Manual,1822.0,21.46,18332.61,731,1094.38,North America
VH04621,Nissan,Frontier,2013,SUV,Electric,,0.0,7.91,33805.01,4368,1252.95,Middle East
VH04292,Volvo,XC40,2012,SUV,Diesel,DCT,4087.0,22.23,51445.15,1817,2408.11,Middle East
VH02465,Ram,Dakota,2023,Van,Hybrid,CVT,2783.0,21.76,27367.21,1704,846.26,Africa
VH04766,Mazda,CX-5,2011,Convertible,Diesel,Automatic,2220.0,11.46,25587.85,1873,1692.59,Latin America
VH02560,Ram,3500,2008,Truck,Diesel,Automatic,5968.0,16.24,27443.06,3072,1175.43,Africa
VH04148,Jeep,Grand Cherokee,2015,SUV,Diesel,Automatic,3392.0,15.97,29351.48,1148,1392.09,Middle East
VH01862,Mazda,Mazda6,2018,Van,,Automatic,3394.0,12.13,30178.58,13,1148.92,Europe
VH00641,Subaru,Forester,2017,Truck,Electric,CVT,0.0,9.31,33999.1,1902,1682.56,South Asia
VH03097,Nissan,Sentra,2017,Hatchback,CNG,Manual,1431.0,18.06,19197.9,3595,688.29,Asia Pacific
VH00638,Ram,2500,2014,Truck,Electric,Automatic,0.0,8.72,38334.87,1353,1605.06,North America
VH03642,Hyundai,Sonata,2022,Convertible,LPG,CVT,2162.0,12.03,26893.03,1325,975.84,North America
VH04047,Lexus,IS,2022,Convertible,Elec,CVT,1497.0,16.72,54405.5,3659,1746.47,South Asia
VH03096,Tesla,Model Y,2010,Sedan,Hybrid,DCT,1719.0,27.73,46880.66,1245,2303.93,Africa
VH02097,BMW,X5,2005,Truck,CNG,CVT,3802.0,18.3,44360.25,1002,2416.78,Middle East
VH02562,,GX,2006,SUV,LPG,CVT,2139.0,17.52,37173.67,2777,2160.7,Middle East
VH03269,Nissan,Sentra,2022,Convertible,LPG,Automatic,1187.0,9.93,24676.06,4285,712.05,Asia Pacific
VH03805,Audi,A4,2013,SUV,Petrol,Automatic,4890.0,18.71,46603.59,13,2085.15,Middle East
VH03795,Ram,ProMaster,2024,Van,Petrol,Manual,3389.0,9.84,24926.22,726,895.71,South Asia
VH00922,Ford,Escape,2014,Sedan,Diesel,Manual,1764.0,23.61,27057.85,4811,1532.26,Africa
VH00547,Ram,ProMaster,2021,Truck,Petrol,AMT,4837.0,17.09,27805.72,4460,738.73,North America
VH03797,Volkswagen,Jetta,2016,Coupe,Electric,AMT,0.0,10.72,,3216,1294.88,Latin America
VH01901,Land Rover,Defender,2021,SUV,Hybrid,CVT,2957.0,15.51,57451.76,1940,2164.68,Asia Pacific
VH02029,Ford,Explorer,1950,Sedan,Hybrid,DCT,1538.0,,32223.11,697,1557.87,Middle East
VH02302,Audi,Q5,2022,SUV,LPG,Automatic,2605.0,15.22,44941.5,496,1576.05,North America
VH01886,Tesla,Model 3,2021,SUV,Petrol,AMT,4917.0,10.27,42825.68,4127,1494.29,South Asia
VH01643,Lexus,LS,2012,Convertible,Electric,AMT,0.0,12.31,67281.99,834,3440.22,Middle East
VH03634,,Equinox,2019,Truck,Electric,DCT,0.0,,30739.23,3685,1154.77,South Asia
VH01240,Honda,CR-V,2017,SUV,Hybrid,AMT,2116.0,18.85,29278.93,3095,932.76,Europe
VH02098,Mazda,Mazda6,2011,Sedan,Electric,Automatic,0.0,11.98,30582.25,4168,1426.2,Latin America
VH04429,Subaru,Outback,2006,Wagon,Petrol,Automatic,2751.0,14.6,26413.58,3812,1754.73,South Asia
VH03689,Chevrolet,Equinox,2010,SUV,Diesel,Manual,3169.0,13.08,27574.36,3645,,Africa
VH04569,Audi,A6,2016,Van,CNG,CVT,2853.0,19.32,45736.55,2080,2734.1,South Asia
VH04844,LEXUS,GX,2010,Van,petrol,AMT,3161.0,15.1,53818.7,2395,1918.66,Africa
VH00837,Hyundai,Elantra,2021,SUV,CNG,Manual,4492.0,14.49,31344.07,4810,1066.72,Asia Pacific
VH00602,Lexus,IS,2009,Coupe,,CVT,2252.0,17.08,45020.98,3474,2120.9,Europe
VH02185,Mercedes-Benz,S-Class,2008,SUV,CNG,Automatic,2818.0,21.93,48783.5,25,3275.44,Europe
VH04479,Jeep,Compass,2024,SUV,LPG,CVT,3313.0,15.18,24969.36,2837,812.04,Africa
VH04336,Ram,1500,2010,Truck,Electric,Automatic,0.0,12.85,39844.96,2175,2265.28,Europe
VH04379,BMW,M3,2007,Van,Petrol,Automatic,3397.0,18.27,44741.89,673,2249.84,Europe
VH01583,Honda,Pilot,2011,Sedan,Electric,DCT,0.0,6.71,31859.02,2034,1547.23,Europe
VH04338,Volvo,XC90,2019,Van,Petrol,Manual,2225.0,8.11,42330.08,4981,1642.48,Africa
VH04775,Chevrolet,Equinox,2011,Truck,LPG,Automatic,3482.0,,23509.29,2049,884.68,Middle East
VH02819,Tesla,Model Y,2006,SUV,,CVT,3940.0,11.07,48145.09,3030,,Latin America
VH01071,Kia,Telluride,2008,Coupe,Diesel,,2096.0,14.09,26781.1,426,1661.35,North America
VH01776,,MX-5 Miata,2013,Coupe,LPG,DCT,3183.0,17.1,29153.3,3600,1658.54,Africa
VH04887,Lexus,RX,2014,Convertible,CNG,Automatic,3085.0,19.1,49910.34,2210,2509.64,Asia Pacific
VH01284,Kia,Telluride,2007,Coupe,LPG,AMT,2287.0,17.97,21322.34,4132,1085.4,Middle East
VH03163,  Jeep  ,Cherokee,2020,SUV, Petrol ,Automatic,4737.0,14.35,32444.0,2405,1263.03,Asia Pacific
VH04832,BMW,3 Series,2011,Sedan,CNG,Manual,1326.0,13.53,42553.48,1321,2103.44,South Asia
VH01837,Porsche,Panamera,2020,SUV,LPG,Automatic,2283.0,12.59,42477.89,170,2138.62,Africa
VH04312,Mazda,Mazda3,2023,Sedan,CNG,Automatic,2020.0,18.23,30013.69,3174,860.82,South Asia
VH01020,Audi,Q5,2015,Van,LPG,DCT,1834.0,16.79,44895.13,3332,2511.85,Africa
VH03324,Tesla,Model Y,2012,SUV,CNG,Manual,4681.0,16.8,47992.71,4030,2497.41,Middle East
VH01327,Hyundai,Kona,2007,Wagon,,,2558.0,11.63,23560.34,3597,1805.5,Africa
VH00476,Chevrolet,Colorado,2023,SUV,Petrol,AMT,2405.0,9.3,20973.43,198,634.74,Africa
VH03571,Porsche,911,2017,Coupe,Diesel,,1195.0,20.28,48922.64,4114,1709.56,Africa
VH01652,Nissan,Frontier,2020,Hatchback,Hybrid,AMT,1899.0,18.68,26859.1,4117,835.48,Europe
VH04723,Honda,CR-V,2006,Truck,Hybrid,Manual,3922.0,16.53,32646.64,4098,1358.79,Europe
VH04357,Ram,ProMaster,2020,Van,CNG,CVT,2093.0,14.19,22858.51,3073,793.09,Africa
VH02699,Land Rover,Evoque,2017,SUV,Hybrid,AMT,2629.0,15.43,56739.13,2673,2398.63,Middle East
VH03500,Porsche,Taycan,2023,SUV,Petrol,DCT,,14.77,47804.69,3257,1540.18,North America
VH02672,Ford,F-150,2007,Truck,LPG,DCT,3751.0,11.52,26015.31,2286,1193.37,Europe
VH01374,Tesla,Model X,2018,SUV,LPG,DCT,1961.0,16.77,46055.47,1150,1644.07,Asia Pacific
VH00740,Porsche,Panamera,2007,Coupe,Electric,Manual,0.0,8.53,49728.79,2167,3260.16,Africa
VH04664,Jeep,Wrangler,2006,SUV,Petrol,Manual,2203.0,19.86,27332.39,545,1730.42,Asia Pacific
VH02520,Honda,CR-V,2006,Van,LPG,Automatic,1976.0,15.46,22486.12,-1467,1655.19,Asia Pacific
VH00868,Honda,Accord,2005,Wagon,Diesel,Automatic,1859.0,24.24,23862.64,1391,1381.06,Asia Pacific
VH01141,Mercedes-Benz,E-Class,2007,Coupe,Petrol,Automatic,1874.0,16.61,42123.81,2072,,Middle East
VH00998,Ram,Dakota,2011,Van,CNG,DCT,2313.0,12.41,23528.27,767,1121.0,Europe
VH01338,Hyundai,Tucson,2017,Coupe,Electric,DCT,0.0,5.75,31305.78,1568,,Latin America
VH00542,Porsche,Panamera,2015,SUV,Diesel,DCT,3445.0,14.46,59517.18,2671,3198.71,Latin America
VH01100,Tesla,Model Y,2009,SUV,Hybrid,Automatic,3183.0,,53983.18,3114,2686.01,Middle East
VH01133,Tesla,Cybertruck,2008,Sedan,Diesel,CVT,2388.0,13.69,39226.0,1990,2474.88,South Asia
VH04931,Kia,Telluride,2007,Wagon,LPG,CVT,1980.0,17.73,23873.63,97,1634.39,South Asia
VH02808,Porsche,Taycan,2009,Coupe,Hybrid,Automatic,2706.0,15.09,58632.89,2408,2796.65,South Asia
VH02259,BMW,7 Series,2017,Van,LPG,CVT,3371.0,12.57,41673.39,831,1522.68,Africa
VH04111,Subaru,Legacy,2018,SUV,Diesel,CVT,3742.0,14.86,30377.86,588,1074.82,South Asia
VH00060,Subaru,Impreza,2010,Truck,Hybrid,AMT,4185.0,15.42,30614.06,578,1615.69,Latin America
VH02987,Porsche,Macan,2020,Coupe,LPG,DCT,2434.0,15.13,44601.93,2980,1469.99,Africa
VH01939,Subaru,Forester,2015,Coupe,Diesel,CVT,3474.0,10.86,23893.63,1027,1025.53,North America
VH02665,BMW,7 Series,2008,Wagon,Diesel,Automatic,3342.0,19.13,53837.99,194,2882.21,Africa
VH02590,Volvo,V60,2017,Coupe,CNG,CVT,3018.0,20.42,41851.95,1673,2062.07,Latin America
VH01079,Ram,Dakota,2016,Van,LPG,CVT,2542.0,10.88,22510.89,1582,,Africa
VH03039,,Sentra,2023,Convertible,Electric,DCT,0.0,14.78,38130.63,764,1436.16,Europe
VH03244,Mazda,MX-5 Miata,2023,Wagon,,AMT,2660.0,9.57,23714.15,3111,598.93,North America
VH02571,Chevrolet,Malibu,2024,SUV,Petrol,CVT,2647.0,17.0,26697.02,442,945.47,South Asia
VH00941,Porsche,Boxster,2023,Coupe,Petrol,CVT,2630.0,9.61,42910.43,521,1111.42,Africa
VH01081,Mazda,CX-30,2013,Convertible,Hybrid,AMT,2447.0,25.35,28053.43,4324,1375.12,Latin America
VH00188,Toyota,Prius,2024,Truck,Hybrid,Manual,5919.0,15.25,29431.89,2573,916.45,North America
VH03943,Hyundai,Palisade,2014,Sedan,Petrol,AMT,2450.0,18.93,28495.03,2786,1395.99,Africa
VH02086,Ford,Escape,2009,Truck,Petrol,AMT,3091.0,12.71,35215.76,3640,1944.27,Asia Pacific
VH02250,Mercedes-Benz,C-Class,2016,Hatchback,LPG,DCT,1536.0,10.16,36771.55,886,1549.04,Latin America
VH02898,Jeep,Renegade,2019,SUV,Petrol,Manual,3441.0,14.09,25161.74,111,831.13,Middle East
VH04970,Nissan,Pathfinder,2011,Wagon,LPG,DCT,2761.0,11.57,21780.18,1290,978.5,South Asia
VH02024,Mercedes-Benz,GLC,2012,Truck,LPG,Manual,5728.0,11.73,59005.4,4081,3011.58,Asia Pacific
VH03738,Ram,2500,2015,Truck,Diesel,CVT,2749.0,11.68,20962.68,4555,935.99,Africa
VH01493,Kia,Sorento,2015,Van,Electric,AMT,0.0,10.21,32701.02,2626,1258.63,North America
VH03735,Toyota,Tacoma,2015,Truck,Diesel,CVT,,19.4,26217.47,561,1336.87,South Asia
VH00227,Porsche,Macan,2014,Coupe,Electric,Manual,0.0,8.43,60688.95,454,2884.37,Africa
VH03423,Nissan,Frontier,1890,Truck,LPG,AMT,2881.0,11.87,26786.53,253,1229.98,Latin America
VH01930,Hyundai,Tucson,2020,Truck,CNG,Manual,2687.0,14.99,23563.97,2310,787.44,Middle East
VH03169,Chevrolet,Malibu,2015,SUV,Petrol,Manual,3224.0,,22027.71,4702,1002.9,Middle East
VH04564,Volvo,V60,2019,Sedan,Petrol,DCT,3042.0,8.23,52210.96,2789,1852.25,Middle East
VH01405,Porsche,Cayenne,2019,Convertible,Electric,CVT,0.0,13.85,61380.31,1227,2352.13,North America
VH02180,Kia,Soul,2023,Wagon,LPG,CVT,2079.0,16.32,24768.5,3064,643.44,Africa
VH00698,Audi,Q5,2010,Wagon,Petrol,AMT,2602.0,16.11,39127.87,3553,2322.26,Middle East
VH01125,Lexus,ES,2018,Convertible,CNG,AMT,2626.0,19.02,46892.57,1015,1982.26,North America
VH02895,  Honda  ,Civic,2017,Hatchback, Diesel ,Manual,2113.0,18.77,23007.63,1352,1340.45,Africa
VH03867,Nissan,Rogue,2008,Coupe,Hybrid,,1894.0,31.27,29162.63,878,1220.59,Asia Pacific
VH01779,Kia,Sportage,2008,Truck,Hybrid,Automatic,5177.0,15.1,33757.2,2202,1659.22,North America
VH04690,Hyundai,Tucson,2007,Truck,LPG,CVT,4831.0,17.16,23883.01,159,995.09,Africa
VH01038,Porsche,Boxster,2019,Coupe,CNG,DCT,2167.0,15.23,43474.2,2912,1941.4,Asia Pacific
VH04243,Volvo,XC40,2007,SUV,Petrol,DCT,3599.0,17.03,50976.15,1485,2118.08,Africa
VH02257,Audi,Q5,2099,Hatchback,Petrol,CVT,1034.0,12.66,55394.58,2365,2119.85,Latin America
VH00314,,Evoque,2008,SUV,Petrol,DCT,1742.0,14.81,47991.46,4579,2444.67,Middle East
VH02282,BMW,7 Series,2015,Hatchback,,AMT,0.0,14.53,49043.0,2318,2208.61,Latin America
VH01417,Volvo,V60,2011,Van,LPG,Automatic,3238.0,17.57,45453.74,695,2274.45,Europe
VH01037,  Mazda  ,Mazda6,2007,Truck, Electric ,Automatic,0.0,13.64,39169.94,4867,1845.22,South Asia
VH02160,Ford,Explorer,2005,Truck,Hybrid,,3121.0,29.65,26580.73,4443,1501.56,Europe
VH04231,Subaru,Outback,2005,Sedan,Diesel,AMT,2213.0,17.5,29272.08,178,1692.0,Middle East
VH01755,Hyundai,Palisade,2017,Hatchback,Diesel,,2445.0,14.76,23501.55,2848,,Europe
VH04215,Ram,2500,2021,Van,Petrol,CVT,3114.0,14.93,25919.31,4206,877.29,Latin America
VH04903,Jeep,Compass,2020,SUV,Hybrid,AMT,2567.0,24.97,31612.31,578,787.64,Middle East
VH02790,Land Rover,Range Rover,2022,SUV,CNG,DCT,3598.0,14.6,41420.19,2243,1525.41,Asia Pacific
VH04204,,Prius,2010,Truck,Petrol,DCT,3331.0,14.31,29256.86,1124,1270.11,South Asia
VH03806,Honda,Ridgeline,2024,Van,LPG,Automatic,3486.0,15.74,23354.75,206,630.33,Asia Pacific
VH03553,BMW,7 Series,2030,Sedan,Electric,Manual,0.0,6.91,43226.86,1565,1380.32,Latin America
VH01507,Mercedes-Benz,AMG GT,2017,Hatchback,Hybrid,AMT,2563.0,31.81,44579.62,3700,1511.48,Europe
VH01924,BMW,X5,2013,SUV,Hybrid,DCT,4827.0,25.49,51368.7,3175,2884.51,Middle East
VH00449,Hyundai,Palisade,2006,Van,CNG,DCT,3082.0,14.85,19621.63,3769,1008.72,North America
VH02523,Jeep,Gladiator,2017,SUV,Diesel,Manual,1980.0,21.89,28406.29,1751,984.08,Africa
VH04216,Lexus,GX,2010,Hatchback,Hybrid,DCT,3258.0,16.87,46388.52,2771,1591.78,Europe
VH04764,Chevrolet,Malibu,2009,Truck,Diesel,Manual,4566.0,16.06,35385.34,4234,2216.86,Middle East
VH02651,Mercedes-Benz,S-Class,2019,Sedan,CNG,CVT,1494.0,20.43,50382.33,4290,2175.43,Middle East
VH00362,Volvo,S60,2005,Coupe,Hybrid,Manual,2074.0,23.65,52131.73,3879,3205.93,Africa
VH02184,Tesla,Cybertruck,2021,Sedan,Petrol,Automatic,1687.0,,43460.83,1254,1458.99,North America
VH01135,Lexus,LS,2009,Truck,Diesel,Automatic,4309.0,11.8,57834.45,2793,2860.58,South Asia
VH04016,Toyota,Highlander,2023,Van,Diesel,DCT,2095.0,16.24,27223.48,4811,926.7,Middle East
VH02156,Audi,A3,2008,SUV,Hybrid,DCT,4936.0,18.66,56969.24,1961,3045.42,Middle East
VH01831,LEXUS,LS,2017,Convertible,cng,DCT,1628.0,14.15,56079.26,4357,1952.98,Europe
VH01054,Toyota,Camry,2010,Van,LPG,CVT,2570.0,16.71,25474.72,27,824.02,Latin America
VH02461,BMW,M3,2023,Van,Petrol,Manual,2118.0,19.56,43424.13,3984,1354.17,Asia Pacific
VH00023,Mazda,MX-5 Miata,2006,Wagon,CNG,CVT,1847.0,21.09,21592.77,4810,1160.97,Middle East
VH02067,Chevrolet,Blazer,2005,Truck,Electric,,,8.81,36382.87,4728,1771.42,Europe
VH01654,Mazda,Mazda6,2010,Sedan,Electric,Automatic,0.0,10.36,35957.78,1492,1782.09,North America
VH04938,,Ridgeline,2023,Coupe,CNG,Manual,2959.0,13.85,32089.98,3206,1155.16,Latin America
VH03472,Hyundai,Elantra,2016,Wagon,Hybrid,CVT,1131.0,31.52,32127.51,504,835.95,Asia Pacific
VH03484,Audi,A3,2007,Coupe,Electric,DCT,0.0,5.35,66729.64,4277,4439.56,North America
VH04136,Land Rover,Range Rover,2020,SUV,Petrol,,3320.0,11.26,50076.29,2281,1498.48,South Asia
VH02469,Ram,ProMaster,2005,Truck,Hybrid,CVT,4509.0,33.18,34141.91,2871,2008.15,North America
VH02326,Honda,Ridgeline,2022,Sedan,Diesel,Manual,2773.0,22.35,25094.88,4261,927.52,Middle East
